tile,RUBCNL,x,y,path
p021_20_52.tiff,0.3026730885892725,3198,8190,../../Test_Data/p021/Tiles_156/p021_20_52.tiff
p021_21_52.tiff,-0.1887050178058359,3354,8190,../../Test_Data/p021/Tiles_156/p021_21_52.tiff
p021_22_52.tiff,-1.1332518658128865,3510,8190,../../Test_Data/p021/Tiles_156/p021_22_52.tiff
p021_23_52.tiff,-1.1332518658128865,3666,8190,../../Test_Data/p021/Tiles_156/p021_23_52.tiff
p021_24_52.tiff,-0.1887050178058359,3822,8190,../../Test_Data/p021/Tiles_156/p021_24_52.tiff
p021_25_52.tiff,-0.1887050178058359,3978,8190,../../Test_Data/p021/Tiles_156/p021_25_52.tiff
p021_26_52.tiff,0.6370996606158447,4134,8190,../../Test_Data/p021/Tiles_156/p021_26_52.tiff
p021_27_52.tiff,-0.1887050178058359,4290,8190,../../Test_Data/p021/Tiles_156/p021_27_52.tiff
p021_28_52.tiff,-0.1887050178058359,4446,8190,../../Test_Data/p021/Tiles_156/p021_28_52.tiff
p021_29_52.tiff,-1.1332518658128865,4602,8190,../../Test_Data/p021/Tiles_156/p021_29_52.tiff
p021_30_52.tiff,0.3026730885892725,4758,8190,../../Test_Data/p021/Tiles_156/p021_30_52.tiff
p021_31_52.tiff,-1.1332518658128865,4914,8190,../../Test_Data/p021/Tiles_156/p021_31_52.tiff
p021_32_52.tiff,-1.1332518658128865,5070,8190,../../Test_Data/p021/Tiles_156/p021_32_52.tiff
p021_33_52.tiff,-1.1332518658128865,5226,8190,../../Test_Data/p021/Tiles_156/p021_33_52.tiff
p021_34_52.tiff,-1.1332518658128865,5382,8190,../../Test_Data/p021/Tiles_156/p021_34_52.tiff
p021_35_52.tiff,-1.1332518658128865,5538,8190,../../Test_Data/p021/Tiles_156/p021_35_52.tiff
p021_36_52.tiff,-1.1332518658128865,5694,8190,../../Test_Data/p021/Tiles_156/p021_36_52.tiff
p021_37_52.tiff,0.3026730885892725,5850,8190,../../Test_Data/p021/Tiles_156/p021_37_52.tiff
p021_38_52.tiff,-1.1332518658128865,6006,8190,../../Test_Data/p021/Tiles_156/p021_38_52.tiff
p021_39_52.tiff,-0.1887050178058359,6162,8190,../../Test_Data/p021/Tiles_156/p021_39_52.tiff
p021_40_52.tiff,-1.1332518658128865,6318,8190,../../Test_Data/p021/Tiles_156/p021_40_52.tiff
p021_41_52.tiff,0.3026730885892725,6474,8190,../../Test_Data/p021/Tiles_156/p021_41_52.tiff
p021_42_52.tiff,0.3026730885892725,6630,8190,../../Test_Data/p021/Tiles_156/p021_42_52.tiff
p021_43_52.tiff,0.3026730885892725,6786,8190,../../Test_Data/p021/Tiles_156/p021_43_52.tiff
p021_44_52.tiff,1.095556068498453,6942,8190,../../Test_Data/p021/Tiles_156/p021_44_52.tiff
p021_45_52.tiff,-1.1332518658128865,7098,8190,../../Test_Data/p021/Tiles_156/p021_45_52.tiff
p021_46_52.tiff,0.3026730885892725,7254,8190,../../Test_Data/p021/Tiles_156/p021_46_52.tiff
p021_47_52.tiff,1.4145297479137957,7410,8190,../../Test_Data/p021/Tiles_156/p021_47_52.tiff
p021_48_52.tiff,-1.1332518658128865,7566,8190,../../Test_Data/p021/Tiles_156/p021_48_52.tiff
p021_49_52.tiff,-1.1332518658128865,7722,8190,../../Test_Data/p021/Tiles_156/p021_49_52.tiff
p021_50_52.tiff,-1.1332518658128865,7878,8190,../../Test_Data/p021/Tiles_156/p021_50_52.tiff
p021_51_52.tiff,1.095556068498453,8034,8190,../../Test_Data/p021/Tiles_156/p021_51_52.tiff
p021_52_52.tiff,0.8909265929110052,8190,8190,../../Test_Data/p021/Tiles_156/p021_52_52.tiff
p021_53_52.tiff,-1.1332518658128865,8346,8190,../../Test_Data/p021/Tiles_156/p021_53_52.tiff
p021_54_52.tiff,-1.1332518658128865,8502,8190,../../Test_Data/p021/Tiles_156/p021_54_52.tiff
p021_0_53.tiff,0.3026730885892725,78,8346,../../Test_Data/p021/Tiles_156/p021_0_53.tiff
p021_1_53.tiff,0.3026730885892725,234,8346,../../Test_Data/p021/Tiles_156/p021_1_53.tiff
p021_2_53.tiff,-1.1332518658128865,390,8346,../../Test_Data/p021/Tiles_156/p021_2_53.tiff
p021_3_53.tiff,-1.1332518658128865,546,8346,../../Test_Data/p021/Tiles_156/p021_3_53.tiff
p021_4_53.tiff,0.8909265929110052,702,8346,../../Test_Data/p021/Tiles_156/p021_4_53.tiff
p021_5_53.tiff,0.3026730885892725,858,8346,../../Test_Data/p021/Tiles_156/p021_5_53.tiff
p021_6_53.tiff,-1.1332518658128865,1014,8346,../../Test_Data/p021/Tiles_156/p021_6_53.tiff
p021_7_53.tiff,-1.1332518658128865,1170,8346,../../Test_Data/p021/Tiles_156/p021_7_53.tiff
p021_8_53.tiff,0.3026730885892725,1326,8346,../../Test_Data/p021/Tiles_156/p021_8_53.tiff
p021_9_53.tiff,-1.1332518658128865,1482,8346,../../Test_Data/p021/Tiles_156/p021_9_53.tiff
p021_10_53.tiff,-0.1887050178058359,1638,8346,../../Test_Data/p021/Tiles_156/p021_10_53.tiff
p021_11_53.tiff,0.6370996606158447,1794,8346,../../Test_Data/p021/Tiles_156/p021_11_53.tiff
p021_12_53.tiff,0.8909265929110052,1950,8346,../../Test_Data/p021/Tiles_156/p021_12_53.tiff
p021_13_53.tiff,0.6370996606158447,2106,8346,../../Test_Data/p021/Tiles_156/p021_13_53.tiff
p021_14_53.tiff,0.3026730885892725,2262,8346,../../Test_Data/p021/Tiles_156/p021_14_53.tiff
p021_15_53.tiff,0.3026730885892725,2418,8346,../../Test_Data/p021/Tiles_156/p021_15_53.tiff
p021_16_53.tiff,-0.1887050178058359,2574,8346,../../Test_Data/p021/Tiles_156/p021_16_53.tiff
p021_17_53.tiff,0.6370996606158447,2730,8346,../../Test_Data/p021/Tiles_156/p021_17_53.tiff
p021_18_53.tiff,-0.1887050178058359,2886,8346,../../Test_Data/p021/Tiles_156/p021_18_53.tiff
p021_19_53.tiff,-0.1887050178058359,3042,8346,../../Test_Data/p021/Tiles_156/p021_19_53.tiff
p021_20_53.tiff,0.3026730885892725,3198,8346,../../Test_Data/p021/Tiles_156/p021_20_53.tiff
p021_21_53.tiff,-1.1332518658128865,3354,8346,../../Test_Data/p021/Tiles_156/p021_21_53.tiff
p021_22_53.tiff,-1.1332518658128865,3510,8346,../../Test_Data/p021/Tiles_156/p021_22_53.tiff
p021_23_53.tiff,-1.1332518658128865,3666,8346,../../Test_Data/p021/Tiles_156/p021_23_53.tiff
p021_24_53.tiff,-0.1887050178058359,3822,8346,../../Test_Data/p021/Tiles_156/p021_24_53.tiff
p021_25_53.tiff,-0.1887050178058359,3978,8346,../../Test_Data/p021/Tiles_156/p021_25_53.tiff
p021_26_53.tiff,-0.1887050178058359,4134,8346,../../Test_Data/p021/Tiles_156/p021_26_53.tiff
p021_27_53.tiff,-1.1332518658128865,4290,8346,../../Test_Data/p021/Tiles_156/p021_27_53.tiff
p021_28_53.tiff,-1.1332518658128865,4446,8346,../../Test_Data/p021/Tiles_156/p021_28_53.tiff
p021_29_53.tiff,-1.1332518658128865,4602,8346,../../Test_Data/p021/Tiles_156/p021_29_53.tiff
p021_30_53.tiff,-0.1887050178058359,4758,8346,../../Test_Data/p021/Tiles_156/p021_30_53.tiff
p021_31_53.tiff,-1.1332518658128865,4914,8346,../../Test_Data/p021/Tiles_156/p021_31_53.tiff
p021_32_53.tiff,-0.1887050178058359,5070,8346,../../Test_Data/p021/Tiles_156/p021_32_53.tiff
p021_33_53.tiff,-1.1332518658128865,5226,8346,../../Test_Data/p021/Tiles_156/p021_33_53.tiff
p021_34_53.tiff,-1.1332518658128865,5382,8346,../../Test_Data/p021/Tiles_156/p021_34_53.tiff
p021_35_53.tiff,-1.1332518658128865,5538,8346,../../Test_Data/p021/Tiles_156/p021_35_53.tiff
p021_36_53.tiff,-1.1332518658128865,5694,8346,../../Test_Data/p021/Tiles_156/p021_36_53.tiff
p021_37_53.tiff,0.3026730885892725,5850,8346,../../Test_Data/p021/Tiles_156/p021_37_53.tiff
p021_38_53.tiff,0.6370996606158447,6006,8346,../../Test_Data/p021/Tiles_156/p021_38_53.tiff
p021_39_53.tiff,0.6370996606158447,6162,8346,../../Test_Data/p021/Tiles_156/p021_39_53.tiff
p021_40_53.tiff,-1.1332518658128865,6318,8346,../../Test_Data/p021/Tiles_156/p021_40_53.tiff
p021_41_53.tiff,-1.1332518658128865,6474,8346,../../Test_Data/p021/Tiles_156/p021_41_53.tiff
p021_42_53.tiff,0.6370996606158447,6630,8346,../../Test_Data/p021/Tiles_156/p021_42_53.tiff
p021_43_53.tiff,0.3026730885892725,6786,8346,../../Test_Data/p021/Tiles_156/p021_43_53.tiff
p021_44_53.tiff,0.8909265929110052,6942,8346,../../Test_Data/p021/Tiles_156/p021_44_53.tiff
p021_45_53.tiff,0.6370996606158447,7098,8346,../../Test_Data/p021/Tiles_156/p021_45_53.tiff
p021_46_53.tiff,-1.1332518658128865,7254,8346,../../Test_Data/p021/Tiles_156/p021_46_53.tiff
p021_47_53.tiff,-0.1887050178058359,7410,8346,../../Test_Data/p021/Tiles_156/p021_47_53.tiff
p021_48_53.tiff,0.3026730885892725,7566,8346,../../Test_Data/p021/Tiles_156/p021_48_53.tiff
p021_49_53.tiff,0.3026730885892725,7722,8346,../../Test_Data/p021/Tiles_156/p021_49_53.tiff
p021_50_53.tiff,-0.1887050178058359,7878,8346,../../Test_Data/p021/Tiles_156/p021_50_53.tiff
p021_51_53.tiff,-1.1332518658128865,8034,8346,../../Test_Data/p021/Tiles_156/p021_51_53.tiff
p021_52_53.tiff,-0.1887050178058359,8190,8346,../../Test_Data/p021/Tiles_156/p021_52_53.tiff
p021_53_53.tiff,-1.1332518658128865,8346,8346,../../Test_Data/p021/Tiles_156/p021_53_53.tiff
p021_54_53.tiff,-1.1332518658128865,8502,8346,../../Test_Data/p021/Tiles_156/p021_54_53.tiff
p021_0_54.tiff,0.6370996606158447,78,8502,../../Test_Data/p021/Tiles_156/p021_0_54.tiff
p021_1_54.tiff,-0.1887050178058359,234,8502,../../Test_Data/p021/Tiles_156/p021_1_54.tiff
p021_2_54.tiff,-1.1332518658128865,390,8502,../../Test_Data/p021/Tiles_156/p021_2_54.tiff
p021_3_54.tiff,0.8909265929110052,546,8502,../../Test_Data/p021/Tiles_156/p021_3_54.tiff
p021_4_54.tiff,1.6593831118122166,702,8502,../../Test_Data/p021/Tiles_156/p021_4_54.tiff
p021_5_54.tiff,0.3026730885892725,858,8502,../../Test_Data/p021/Tiles_156/p021_5_54.tiff
p021_6_54.tiff,0.3026730885892725,1014,8502,../../Test_Data/p021/Tiles_156/p021_6_54.tiff
p021_7_54.tiff,-1.1332518658128865,1170,8502,../../Test_Data/p021/Tiles_156/p021_7_54.tiff
p021_8_54.tiff,-0.1887050178058359,1326,8502,../../Test_Data/p021/Tiles_156/p021_8_54.tiff
p021_9_54.tiff,0.3026730885892725,1482,8502,../../Test_Data/p021/Tiles_156/p021_9_54.tiff
p021_10_54.tiff,-0.1887050178058359,1638,8502,../../Test_Data/p021/Tiles_156/p021_10_54.tiff
p021_11_54.tiff,-0.1887050178058359,1794,8502,../../Test_Data/p021/Tiles_156/p021_11_54.tiff
p021_12_54.tiff,0.6370996606158447,1950,8502,../../Test_Data/p021/Tiles_156/p021_12_54.tiff
p021_13_54.tiff,-1.1332518658128865,2106,8502,../../Test_Data/p021/Tiles_156/p021_13_54.tiff
p021_14_54.tiff,-0.1887050178058359,2262,8502,../../Test_Data/p021/Tiles_156/p021_14_54.tiff
p021_15_54.tiff,-0.1887050178058359,2418,8502,../../Test_Data/p021/Tiles_156/p021_15_54.tiff
p021_16_54.tiff,-1.1332518658128865,2574,8502,../../Test_Data/p021/Tiles_156/p021_16_54.tiff
p021_17_54.tiff,-1.1332518658128865,2730,8502,../../Test_Data/p021/Tiles_156/p021_17_54.tiff
p021_18_54.tiff,0.3026730885892725,2886,8502,../../Test_Data/p021/Tiles_156/p021_18_54.tiff
p021_19_54.tiff,-1.1332518658128865,3042,8502,../../Test_Data/p021/Tiles_156/p021_19_54.tiff
p021_20_54.tiff,-1.1332518658128865,3198,8502,../../Test_Data/p021/Tiles_156/p021_20_54.tiff
p021_21_54.tiff,-1.1332518658128865,3354,8502,../../Test_Data/p021/Tiles_156/p021_21_54.tiff
p021_22_54.tiff,-1.1332518658128865,3510,8502,../../Test_Data/p021/Tiles_156/p021_22_54.tiff
p021_23_54.tiff,-1.1332518658128865,3666,8502,../../Test_Data/p021/Tiles_156/p021_23_54.tiff
p021_24_54.tiff,-0.1887050178058359,3822,8502,../../Test_Data/p021/Tiles_156/p021_24_54.tiff
p021_25_54.tiff,0.6370996606158447,3978,8502,../../Test_Data/p021/Tiles_156/p021_25_54.tiff
p021_26_54.tiff,-1.1332518658128865,4134,8502,../../Test_Data/p021/Tiles_156/p021_26_54.tiff
p021_27_54.tiff,-0.1887050178058359,4290,8502,../../Test_Data/p021/Tiles_156/p021_27_54.tiff
p021_28_54.tiff,-1.1332518658128865,4446,8502,../../Test_Data/p021/Tiles_156/p021_28_54.tiff
p021_29_54.tiff,-1.1332518658128865,4602,8502,../../Test_Data/p021/Tiles_156/p021_29_54.tiff
p021_30_54.tiff,-0.1887050178058359,4758,8502,../../Test_Data/p021/Tiles_156/p021_30_54.tiff
p021_31_54.tiff,-1.1332518658128865,4914,8502,../../Test_Data/p021/Tiles_156/p021_31_54.tiff
p021_32_54.tiff,-1.1332518658128865,5070,8502,../../Test_Data/p021/Tiles_156/p021_32_54.tiff
p021_33_54.tiff,-1.1332518658128865,5226,8502,../../Test_Data/p021/Tiles_156/p021_33_54.tiff
p021_34_54.tiff,0.3026730885892725,5382,8502,../../Test_Data/p021/Tiles_156/p021_34_54.tiff
p021_35_54.tiff,-1.1332518658128865,5538,8502,../../Test_Data/p021/Tiles_156/p021_35_54.tiff
p021_36_54.tiff,-1.1332518658128865,5694,8502,../../Test_Data/p021/Tiles_156/p021_36_54.tiff
p021_37_54.tiff,-1.1332518658128865,5850,8502,../../Test_Data/p021/Tiles_156/p021_37_54.tiff
p021_38_54.tiff,0.3026730885892725,6006,8502,../../Test_Data/p021/Tiles_156/p021_38_54.tiff
p021_39_54.tiff,0.6370996606158447,6162,8502,../../Test_Data/p021/Tiles_156/p021_39_54.tiff
p021_40_54.tiff,0.6370996606158447,6318,8502,../../Test_Data/p021/Tiles_156/p021_40_54.tiff
p021_41_54.tiff,-0.1887050178058359,6474,8502,../../Test_Data/p021/Tiles_156/p021_41_54.tiff
p021_42_54.tiff,-0.1887050178058359,6630,8502,../../Test_Data/p021/Tiles_156/p021_42_54.tiff
p021_43_54.tiff,-0.1887050178058359,6786,8502,../../Test_Data/p021/Tiles_156/p021_43_54.tiff
p021_44_54.tiff,-0.1887050178058359,6942,8502,../../Test_Data/p021/Tiles_156/p021_44_54.tiff
p021_45_54.tiff,0.3026730885892725,7098,8502,../../Test_Data/p021/Tiles_156/p021_45_54.tiff
p021_46_54.tiff,-0.1887050178058359,7254,8502,../../Test_Data/p021/Tiles_156/p021_46_54.tiff
p021_47_54.tiff,-1.1332518658128865,7410,8502,../../Test_Data/p021/Tiles_156/p021_47_54.tiff
p021_48_54.tiff,0.6370996606158447,7566,8502,../../Test_Data/p021/Tiles_156/p021_48_54.tiff
p021_49_54.tiff,1.095556068498453,7722,8502,../../Test_Data/p021/Tiles_156/p021_49_54.tiff
p021_50_54.tiff,-0.1887050178058359,7878,8502,../../Test_Data/p021/Tiles_156/p021_50_54.tiff
p021_51_54.tiff,-1.1332518658128865,8034,8502,../../Test_Data/p021/Tiles_156/p021_51_54.tiff
p021_52_54.tiff,-1.1332518658128865,8190,8502,../../Test_Data/p021/Tiles_156/p021_52_54.tiff
p021_53_54.tiff,0.3026730885892725,8346,8502,../../Test_Data/p021/Tiles_156/p021_53_54.tiff
p021_54_54.tiff,-1.1332518658128865,8502,8502,../../Test_Data/p021/Tiles_156/p021_54_54.tiff
p021_0_55.tiff,1.2669978956188055,78,8658,../../Test_Data/p021/Tiles_156/p021_0_55.tiff
p021_1_55.tiff,0.3026730885892725,234,8658,../../Test_Data/p021/Tiles_156/p021_1_55.tiff
p021_2_55.tiff,-1.1332518658128865,390,8658,../../Test_Data/p021/Tiles_156/p021_2_55.tiff
p021_3_55.tiff,0.3026730885892725,546,8658,../../Test_Data/p021/Tiles_156/p021_3_55.tiff
p021_4_55.tiff,1.7634191964735857,702,8658,../../Test_Data/p021/Tiles_156/p021_4_55.tiff
p021_5_55.tiff,1.095556068498453,858,8658,../../Test_Data/p021/Tiles_156/p021_5_55.tiff
p021_6_55.tiff,-1.1332518658128865,1014,8658,../../Test_Data/p021/Tiles_156/p021_6_55.tiff
p021_7_55.tiff,-1.1332518658128865,1170,8658,../../Test_Data/p021/Tiles_156/p021_7_55.tiff
p021_8_55.tiff,0.3026730885892725,1326,8658,../../Test_Data/p021/Tiles_156/p021_8_55.tiff
p021_9_55.tiff,-1.1332518658128865,1482,8658,../../Test_Data/p021/Tiles_156/p021_9_55.tiff
p021_10_55.tiff,-1.1332518658128865,1638,8658,../../Test_Data/p021/Tiles_156/p021_10_55.tiff
p021_11_55.tiff,1.095556068498453,1794,8658,../../Test_Data/p021/Tiles_156/p021_11_55.tiff
p021_12_55.tiff,1.095556068498453,1950,8658,../../Test_Data/p021/Tiles_156/p021_12_55.tiff
p021_13_55.tiff,-0.1887050178058359,2106,8658,../../Test_Data/p021/Tiles_156/p021_13_55.tiff
p021_14_55.tiff,-1.1332518658128865,2262,8658,../../Test_Data/p021/Tiles_156/p021_14_55.tiff
p021_15_55.tiff,-1.1332518658128865,2418,8658,../../Test_Data/p021/Tiles_156/p021_15_55.tiff
p021_16_55.tiff,-1.1332518658128865,2574,8658,../../Test_Data/p021/Tiles_156/p021_16_55.tiff
p021_17_55.tiff,0.3026730885892725,2730,8658,../../Test_Data/p021/Tiles_156/p021_17_55.tiff
p021_18_55.tiff,-1.1332518658128865,2886,8658,../../Test_Data/p021/Tiles_156/p021_18_55.tiff
p021_19_55.tiff,-1.1332518658128865,3042,8658,../../Test_Data/p021/Tiles_156/p021_19_55.tiff
p021_20_55.tiff,-1.1332518658128865,3198,8658,../../Test_Data/p021/Tiles_156/p021_20_55.tiff
p021_21_55.tiff,-0.1887050178058359,3354,8658,../../Test_Data/p021/Tiles_156/p021_21_55.tiff
p021_22_55.tiff,-0.1887050178058359,3510,8658,../../Test_Data/p021/Tiles_156/p021_22_55.tiff
p021_23_55.tiff,-0.1887050178058359,3666,8658,../../Test_Data/p021/Tiles_156/p021_23_55.tiff
p021_24_55.tiff,1.095556068498453,3822,8658,../../Test_Data/p021/Tiles_156/p021_24_55.tiff
p021_25_55.tiff,-0.1887050178058359,3978,8658,../../Test_Data/p021/Tiles_156/p021_25_55.tiff
p021_26_55.tiff,-1.1332518658128865,4134,8658,../../Test_Data/p021/Tiles_156/p021_26_55.tiff
p021_27_55.tiff,-1.1332518658128865,4290,8658,../../Test_Data/p021/Tiles_156/p021_27_55.tiff
p021_28_55.tiff,-1.1332518658128865,4446,8658,../../Test_Data/p021/Tiles_156/p021_28_55.tiff
p021_29_55.tiff,-1.1332518658128865,4602,8658,../../Test_Data/p021/Tiles_156/p021_29_55.tiff
p021_30_55.tiff,-0.1887050178058359,4758,8658,../../Test_Data/p021/Tiles_156/p021_30_55.tiff
p021_31_55.tiff,-0.1887050178058359,4914,8658,../../Test_Data/p021/Tiles_156/p021_31_55.tiff
p021_32_55.tiff,-1.1332518658128865,5070,8658,../../Test_Data/p021/Tiles_156/p021_32_55.tiff
p021_33_55.tiff,-1.1332518658128865,5226,8658,../../Test_Data/p021/Tiles_156/p021_33_55.tiff
p021_34_55.tiff,-1.1332518658128865,5382,8658,../../Test_Data/p021/Tiles_156/p021_34_55.tiff
p021_35_55.tiff,-1.1332518658128865,5538,8658,../../Test_Data/p021/Tiles_156/p021_35_55.tiff
p021_36_55.tiff,0.6370996606158447,5694,8658,../../Test_Data/p021/Tiles_156/p021_36_55.tiff
p021_37_55.tiff,0.8909265929110052,5850,8658,../../Test_Data/p021/Tiles_156/p021_37_55.tiff
p021_38_55.tiff,-1.1332518658128865,6006,8658,../../Test_Data/p021/Tiles_156/p021_38_55.tiff
p021_39_55.tiff,0.8909265929110052,6162,8658,../../Test_Data/p021/Tiles_156/p021_39_55.tiff
p021_40_55.tiff,0.6370996606158447,6318,8658,../../Test_Data/p021/Tiles_156/p021_40_55.tiff
p021_41_55.tiff,-0.1887050178058359,6474,8658,../../Test_Data/p021/Tiles_156/p021_41_55.tiff
p021_42_55.tiff,-1.1332518658128865,6630,8658,../../Test_Data/p021/Tiles_156/p021_42_55.tiff
p021_43_55.tiff,0.8909265929110052,6786,8658,../../Test_Data/p021/Tiles_156/p021_43_55.tiff
p021_44_55.tiff,-0.1887050178058359,6942,8658,../../Test_Data/p021/Tiles_156/p021_44_55.tiff
p021_45_55.tiff,-0.1887050178058359,7098,8658,../../Test_Data/p021/Tiles_156/p021_45_55.tiff
p021_46_55.tiff,-0.1887050178058359,7254,8658,../../Test_Data/p021/Tiles_156/p021_46_55.tiff
p021_48_55.tiff,-1.1332518658128865,7566,8658,../../Test_Data/p021/Tiles_156/p021_48_55.tiff
p021_49_55.tiff,0.8909265929110052,7722,8658,../../Test_Data/p021/Tiles_156/p021_49_55.tiff
p021_50_55.tiff,0.3026730885892725,7878,8658,../../Test_Data/p021/Tiles_156/p021_50_55.tiff
p021_51_55.tiff,1.095556068498453,8034,8658,../../Test_Data/p021/Tiles_156/p021_51_55.tiff
p021_52_55.tiff,-1.1332518658128865,8190,8658,../../Test_Data/p021/Tiles_156/p021_52_55.tiff
p021_53_55.tiff,-1.1332518658128865,8346,8658,../../Test_Data/p021/Tiles_156/p021_53_55.tiff
p021_54_55.tiff,-1.1332518658128865,8502,8658,../../Test_Data/p021/Tiles_156/p021_54_55.tiff
p021_0_56.tiff,1.2669978956188055,78,8814,../../Test_Data/p021/Tiles_156/p021_0_56.tiff
p021_1_56.tiff,0.8909265929110052,234,8814,../../Test_Data/p021/Tiles_156/p021_1_56.tiff
p021_2_56.tiff,-1.1332518658128865,390,8814,../../Test_Data/p021/Tiles_156/p021_2_56.tiff
p021_3_56.tiff,0.3026730885892725,546,8814,../../Test_Data/p021/Tiles_156/p021_3_56.tiff
p021_4_56.tiff,-1.1332518658128865,702,8814,../../Test_Data/p021/Tiles_156/p021_4_56.tiff
p021_5_56.tiff,0.6370996606158447,858,8814,../../Test_Data/p021/Tiles_156/p021_5_56.tiff
p021_6_56.tiff,-1.1332518658128865,1014,8814,../../Test_Data/p021/Tiles_156/p021_6_56.tiff
p021_7_56.tiff,0.8909265929110052,1170,8814,../../Test_Data/p021/Tiles_156/p021_7_56.tiff
p021_8_56.tiff,1.5440118736941029,1326,8814,../../Test_Data/p021/Tiles_156/p021_8_56.tiff
p021_9_56.tiff,0.6370996606158447,1482,8814,../../Test_Data/p021/Tiles_156/p021_9_56.tiff
p021_10_56.tiff,0.6370996606158447,1638,8814,../../Test_Data/p021/Tiles_156/p021_10_56.tiff
p021_11_56.tiff,-1.1332518658128865,1794,8814,../../Test_Data/p021/Tiles_156/p021_11_56.tiff
p021_12_56.tiff,1.095556068498453,1950,8814,../../Test_Data/p021/Tiles_156/p021_12_56.tiff
p021_13_56.tiff,0.6370996606158447,2106,8814,../../Test_Data/p021/Tiles_156/p021_13_56.tiff
p021_14_56.tiff,-1.1332518658128865,2262,8814,../../Test_Data/p021/Tiles_156/p021_14_56.tiff
p021_15_56.tiff,-0.1887050178058359,2418,8814,../../Test_Data/p021/Tiles_156/p021_15_56.tiff
p021_16_56.tiff,-0.1887050178058359,2574,8814,../../Test_Data/p021/Tiles_156/p021_16_56.tiff
p021_17_56.tiff,-1.1332518658128865,2730,8814,../../Test_Data/p021/Tiles_156/p021_17_56.tiff
p021_18_56.tiff,-1.1332518658128865,2886,8814,../../Test_Data/p021/Tiles_156/p021_18_56.tiff
p021_19_56.tiff,-1.1332518658128865,3042,8814,../../Test_Data/p021/Tiles_156/p021_19_56.tiff
p021_21_56.tiff,-1.1332518658128865,3354,8814,../../Test_Data/p021/Tiles_156/p021_21_56.tiff
p021_22_56.tiff,0.6370996606158447,3510,8814,../../Test_Data/p021/Tiles_156/p021_22_56.tiff
p021_23_56.tiff,0.3026730885892725,3666,8814,../../Test_Data/p021/Tiles_156/p021_23_56.tiff
p021_24_56.tiff,-1.1332518658128865,3822,8814,../../Test_Data/p021/Tiles_156/p021_24_56.tiff
p021_25_56.tiff,-1.1332518658128865,3978,8814,../../Test_Data/p021/Tiles_156/p021_25_56.tiff
p021_26_56.tiff,-1.1332518658128865,4134,8814,../../Test_Data/p021/Tiles_156/p021_26_56.tiff
p021_27_56.tiff,-0.1887050178058359,4290,8814,../../Test_Data/p021/Tiles_156/p021_27_56.tiff
p021_28_56.tiff,-1.1332518658128865,4446,8814,../../Test_Data/p021/Tiles_156/p021_28_56.tiff
p021_29_56.tiff,-1.1332518658128865,4602,8814,../../Test_Data/p021/Tiles_156/p021_29_56.tiff
p021_30_56.tiff,-1.1332518658128865,4758,8814,../../Test_Data/p021/Tiles_156/p021_30_56.tiff
p021_31_56.tiff,-1.1332518658128865,4914,8814,../../Test_Data/p021/Tiles_156/p021_31_56.tiff
p021_32_56.tiff,-1.1332518658128865,5070,8814,../../Test_Data/p021/Tiles_156/p021_32_56.tiff
p021_33_56.tiff,-0.1887050178058359,5226,8814,../../Test_Data/p021/Tiles_156/p021_33_56.tiff
p021_34_56.tiff,-1.1332518658128865,5382,8814,../../Test_Data/p021/Tiles_156/p021_34_56.tiff
p021_35_56.tiff,-0.1887050178058359,5538,8814,../../Test_Data/p021/Tiles_156/p021_35_56.tiff
p021_36_56.tiff,-1.1332518658128865,5694,8814,../../Test_Data/p021/Tiles_156/p021_36_56.tiff
p021_37_56.tiff,-0.1887050178058359,5850,8814,../../Test_Data/p021/Tiles_156/p021_37_56.tiff
p021_38_56.tiff,-0.1887050178058359,6006,8814,../../Test_Data/p021/Tiles_156/p021_38_56.tiff
p021_39_56.tiff,-1.1332518658128865,6162,8814,../../Test_Data/p021/Tiles_156/p021_39_56.tiff
p021_40_56.tiff,-0.1887050178058359,6318,8814,../../Test_Data/p021/Tiles_156/p021_40_56.tiff
p021_41_56.tiff,-1.1332518658128865,6474,8814,../../Test_Data/p021/Tiles_156/p021_41_56.tiff
p021_42_56.tiff,-0.1887050178058359,6630,8814,../../Test_Data/p021/Tiles_156/p021_42_56.tiff
p021_43_56.tiff,1.2669978956188055,6786,8814,../../Test_Data/p021/Tiles_156/p021_43_56.tiff
p021_44_56.tiff,-1.1332518658128865,6942,8814,../../Test_Data/p021/Tiles_156/p021_44_56.tiff
p021_45_56.tiff,1.2669978956188055,7098,8814,../../Test_Data/p021/Tiles_156/p021_45_56.tiff
p021_46_56.tiff,0.3026730885892725,7254,8814,../../Test_Data/p021/Tiles_156/p021_46_56.tiff
p021_47_56.tiff,-1.1332518658128865,7410,8814,../../Test_Data/p021/Tiles_156/p021_47_56.tiff
p021_48_56.tiff,-0.1887050178058359,7566,8814,../../Test_Data/p021/Tiles_156/p021_48_56.tiff
p021_49_56.tiff,1.2669978956188055,7722,8814,../../Test_Data/p021/Tiles_156/p021_49_56.tiff
p021_50_56.tiff,0.3026730885892725,7878,8814,../../Test_Data/p021/Tiles_156/p021_50_56.tiff
p021_51_56.tiff,1.095556068498453,8034,8814,../../Test_Data/p021/Tiles_156/p021_51_56.tiff
p021_52_56.tiff,-1.1332518658128865,8190,8814,../../Test_Data/p021/Tiles_156/p021_52_56.tiff
