tile,x,y
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_44,8658,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_44,8814,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_44,8970,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_44,9126,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_44,9282,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_44,9438,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_44,9594,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_44,9750,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_44,9906,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_44,10062,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_44,10218,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_44,10374,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_44,10530,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_44,10686,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_44,10842,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_44,10998,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_44,11154,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_44,11310,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_44,11466,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_44,11622,6942
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_45,78,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_45,234,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_45,390,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_45,546,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_45,702,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_45,858,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_45,1014,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_45,1170,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_45,1326,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_45,1482,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_45,1638,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_45,1794,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_45,1950,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_45,2106,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_45,2262,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_45,2418,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_45,2574,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_45,2730,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_45,2886,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_45,3042,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_45,3198,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_45,3354,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_45,3510,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_45,3666,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_45,3822,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_45,3978,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_45,4134,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_45,4290,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_45,4446,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_45,4602,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_45,4758,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_45,4914,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_45,5070,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_45,5226,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_45,5382,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_45,5538,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_45,5694,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_45,5850,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_45,6006,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_45,6162,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_45,6318,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_45,6474,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_45,6630,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_45,6786,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_45,6942,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_45,7098,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_45,7254,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_45,7410,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_45,7566,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_45,7722,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_45,7878,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_45,8034,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_45,8190,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_45,8346,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_45,8502,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_45,8658,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_45,8814,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_45,8970,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_45,9126,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_45,9282,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_45,9438,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_45,9594,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_45,9750,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_45,9906,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_45,10062,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_45,10218,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_45,10374,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_45,10530,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_45,10686,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_45,10842,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_45,10998,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_45,11154,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_45,11310,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_45,11466,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_45,11622,7098
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_46,78,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_46,234,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_46,390,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_46,546,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_46,702,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_46,858,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_46,1014,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_46,1170,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_46,1326,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_46,1482,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_46,1638,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_46,1794,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_46,1950,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_46,2106,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_46,2262,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_46,2418,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_46,2574,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_46,2730,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_46,2886,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_46,3042,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_46,3198,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_46,3354,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_46,3510,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_46,3666,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_46,3822,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_46,3978,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_46,4134,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_46,4290,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_46,4446,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_46,4602,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_46,4758,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_46,4914,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_46,5070,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_46,5226,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_46,5382,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_46,5538,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_46,5694,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_46,5850,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_46,6006,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_46,6162,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_46,6318,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_46,6474,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_46,6630,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_46,6786,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_46,6942,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_46,7098,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_46,7254,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_46,7410,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_46,7566,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_46,7722,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_46,7878,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_46,8034,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_46,8190,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_46,8346,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_46,8502,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_46,8658,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_46,8814,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_46,8970,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_46,9126,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_46,9282,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_46,9438,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_46,9594,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_46,9750,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_46,9906,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_46,10062,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_46,10218,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_46,10374,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_46,10530,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_46,10686,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_46,10842,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_46,10998,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_46,11154,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_46,11310,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_46,11466,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_46,11622,7254
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_47,78,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_47,234,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_47,390,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_47,546,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_47,702,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_47,858,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_47,1014,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_47,1170,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_47,1326,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_47,1482,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_47,1638,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_47,1794,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_47,1950,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_47,2106,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_47,2262,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_47,2418,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_47,2574,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_47,2730,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_47,2886,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_47,3042,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_47,3198,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_47,3354,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_47,3510,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_47,3666,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_47,3822,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_47,3978,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_47,4134,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_47,4290,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_47,4446,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_47,4602,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_47,4758,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_47,4914,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_47,5070,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_47,5226,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_47,5382,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_47,5538,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_47,5694,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_47,5850,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_47,6006,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_47,6162,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_47,6318,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_47,6474,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_47,6630,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_47,6786,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_47,6942,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_47,7098,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_47,7254,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_47,7410,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_47,7566,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_47,7722,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_47,7878,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_47,8034,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_47,8190,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_47,8346,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_47,8502,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_47,8658,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_47,8814,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_47,8970,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_47,9126,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_47,9282,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_47,9438,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_47,9594,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_47,9750,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_47,9906,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_47,10062,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_47,10218,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_47,10374,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_47,10530,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_47,10686,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_47,10842,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_47,10998,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_47,11154,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_47,11310,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_47,11466,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_47,11622,7410
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_48,78,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_48,234,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_48,390,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_48,546,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_48,702,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_48,858,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_48,1014,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_48,1170,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_48,1326,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_48,1482,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_48,1638,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_48,1794,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_48,1950,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_48,2106,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_48,2262,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_48,2418,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_48,2574,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_48,2730,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_48,2886,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_48,3042,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_48,3198,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_48,3354,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_48,3510,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_48,3666,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_48,3822,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_48,3978,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_48,4134,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_48,4290,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_48,4446,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_48,4602,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_48,4758,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_48,4914,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_48,5070,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_48,5226,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_48,5382,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_48,5538,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_48,5694,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_48,5850,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_48,6006,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_48,6162,7566
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_48,6318,7566
